,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,overview,popularity,tagline,title,genres_edited,spoken_languages_edited,production_countries_edited,keywords_edited,year_released,budget_norm,runtime_norm,score_norm,votes_norm,popularity_norm
1347,55000000,Touchstone Pictures,USA,Other,Drama,89707299,Flightplan,PG-13,23.09.2005 00:00,98,6.2,Jodie Foster,134241,Peter A. Dowling,2005,1,0.6310418000000001,60,FALSE,9315,tt0408790,Flightplan,"A claustrophobic, Hitchcockian thriller. A bereaved woman and her daughter are flying home from Berlin to America. At 30,000 feet the child vanishes and nobody admits she was ever on that plane.",12.419851,If Someone Took Everything You Live For... How Far Would You Go To Get It Back?,Flightplan,"Thriller, Drama, Mystery","ar, de, en, fr, it, ja",US,"berlin, loss of father, airplane, baby-snatching",2005,1.0447246251968363,-0.524470745989553,-0.08628395974483588,1.1636199606363633,1.1888085679173184
1348,85000000,Columbia Pictures Corporation,USA,Other,Drama,57490508,Memoirs of a Geisha,PG-13,23.12.2005 00:00,145,7.4,Ziyi Zhang,124833,Robin Swicord,2005,0,-0.323641082,-30,FALSE,1904,tt0397535,Memoirs of a Geisha,"A sweeping romantic epic set in Japan in the years before World War II, a penniless Japanese child is torn from her family to work as a maid in a geisha house.",7.680762,"My world is as forbidden as it is fragile; without its mysteries, it cannot survive.",Memoirs of a Geisha,"Drama, History, Romance","en, ja",US,"japan, prostitute, sister sister relationship, brothel, world war ii, geisha",2005,2.3236870073502875,2.8161860775918006,1.3408026109726487,1.0136110416393045,-0.1450112743257706
1349,20000000,Screen Gems,USA,Other,Drama,75072454,The Exorcism of Emily Rose,PG-13,9.09.2005 00:00,119,6.7,Laura Linney,103356,Paul Harris Boardman,2005,1,2.7536227,280,FALSE,8643,tt0404032,The Exorcism of Emily Rose,"When a younger girl called Emily Rose (Carpenter) dies, everyone puts blame on the exorcism which was performed on her by Father Moore (Wilkinson) prior to her death. The priest is arrested on suspicion of murder. The trail begins with lawyer Erin Bruner (Linney) representing Moore, but it is not going to be easy, as no one wants to believe what Father Moore says is true.",10.966015,What happened to Emily?,The Exorcism of Emily Rose,"Crime, Drama, Horror, Thriller",en,US,"epilepsy, possession, teenage girl, spirit, umbrella, cross, prosecutor, catholicism, negligent homicide, archdiocese, agnostic, malnutrition, burning, psychotic epileptic disorder",2005,-0.44739815398219057,0.9681631539084987,0.5083354447207826,0.6711640227936588,0.7796254307854092
1350,30000000,New Line Cinema,USA,Other,Biography,12712093,The New World,PG-13,20.01.2006 00:00,135,6.7,Colin Farrell,74644,Terrence Malick,2005,0,-0.576263567,-60,FALSE,11400,tt0402399,The New World,A drama about explorer John Smith and the clash between Native Americans and English settlers in the 17th century.,7.694502000000001,"Once discovered, it was changed forever.",The New World,"Drama, History, Romance",en,US,"chief, colonialism, new world",2006,-0.021077359931040065,2.1054080300213,0.5083354447207826,0.2133561909225328,-0.1411441419228084
1351,60000000,Twentieth Century Fox Film Corporation,USA,Other,Adventure,82571173,Cheaper by the Dozen 2,PG,21.12.2005 00:00,94,5.5,Steve Martin,46237,Sam Harper,2005,1,0.376186217,40,FALSE,9641,tt0452598,Cheaper by the Dozen 2,"Steve Martin and Bonnie Hunt return as heads of the Baker family who, while on vacation, find themselves in competition with a rival family of eight children, headed by Eugene Levy,",7.101422,Same Big Family... Even Bigger Adventure.,Cheaper by the Dozen 2,Comedy,en,US,"holiday, lake, big family, father, labor pain, rivalry, family holiday",2005,1.2578850222224114,-0.8087819650177533,-0.9187511259967021,-0.23958846914862483,-0.3080669137967977
1352,45000000,Paramount Pictures,USA,Other,Action,74494381,Four Brothers,R,12.08.2005 00:00,109,6.9,Mark Wahlberg,117043,David Elliot,2005,1,0.655430689,70,FALSE,8292,tt0430105,Four Brothers,Four adopted brothers return to their Detroit hometown when their mother is murdered and vow to exact revenge on the killers.,6.84109,They came home to bury mom... and her killer,Four Brothers,"Action, Crime","es, en",US,"brother brother relationship, robbery, arbitrary law, adoptive mother, revenge, murder, violence, detroit, duringcreditsstinger, interracial adoption",2005,0.6184038311456856,0.2573851063379979,0.7461832065070303,0.8894008504204387,-0.3813375333548663
1353,15000000,Warner Bros.,USA,Other,Comedy,4243756,Kiss Kiss Bang Bang,R,18.11.2005 00:00,103,7.6,Robert Downey Jr.,188313,Brett Halliday,2005,0,-0.7170829329999999,-70,FALSE,5236,tt0373469,Kiss Kiss Bang Bang,A petty thief posing as an actor is brought to Los Angeles for an unlikely audition and finds himself in the middle of a murder investigation along with his high school dream girl and a detective who's been training him for his upcoming role...,11.76054,SeX. MurdEr. MyStery. Welcome to the party.,Kiss Kiss Bang Bang,"Action, Comedy, Crime, Mystery",en,US,"detective, loser, custody battle, shooting, thief, crush, los angeles, series of murders, celebration, hoodlum, female corpse, christmas",2005,-0.6605585510077658,-0.16908172220430262,1.5786503727588954,2.025788569055684,1.0032450357681792
1354,88000000,Dimension Films,USA,Other,Adventure,37916267,The Brothers Grimm,PG-13,26.08.2005 00:00,118,5.9,Matt Damon,103728,Ehren Kruger,2005,0,-0.56913333,-60,FALSE,4442,tt0355295,The Brothers Grimm,"Folklore collectors and con artists, Jake and Will Grimm, travel from village to village pretending to protect townsfolk from enchanted creatures and performing exorcisms. However, they are put to the test  when they encounter a real magical curse in a haunted forest with real magical beings, requiring genuine courage.",15.66148,Eliminating Evil Since 1812.,The Brothers Grimm,"Adventure, Fantasy, Action, Comedy, Thriller","en, fr, de, it","CZ, GB, US","brother brother relationship, literature, aftercreditsstinger",2005,2.4515832455656326,0.8970853491514487,-0.4430556024242068,0.6770954979070629,2.1011672683744362
1355,62000000,Paramount Pictures,USA,Other,Action,25857987,Æon Flux,PG-13,2.12.2005 00:00,93,5.5,Charlize Theron,114477,Phil Hay,2005,0,-0.582935694,-60,FALSE,8202,tt0402022,Æon Flux,"400 years into the future, disease has wiped out the majority of the world's population, except one walled city, Bregna, ruled by a congress of scientists. When Æon Flux, the top operative in the underground 'Monican' rebellion, is sent on a mission to kill a government leader, she uncovers a world of secrets.",12.201912,The Perfect World Meets The Perfect Assassin,Æon Flux,"Action, Science Fiction",en,US,"martial arts, dystopia, surrealism, based on cartoon, shootout, espionage, infertility, cyberpunk, extreme violence, sabotage, one against many, woman director, hand to hand combat, action heroine, human cloning, 25th century",2005,1.3431491810326415,-0.8798597697748034,-0.9187511259967021,0.8484864279984092,1.1274694872208775
1356,25000000,Other,USA,Other,Comedy,39008741,The Sisterhood of the Traveling Pants,PG,1.06.2005 00:00,119,6.5,Amber Tamblyn,47742,Ann Brashares,2005,1,0.56034964,60,FALSE,9779,tt0403508,The Sisterhood of the Traveling Pants,"Four best friends (Tibby, Lena, Carmen &amp; Bridget) who buy a mysterious pair of pants that fits each of them, despite their differing sizes, and makes whoever wears them feel fabulous. When faced with the prospect of spending their first summer apart, the pals decide they'll swap the pants so that each girl in turn can enjoy the magic.",9.263965,Laugh. Cry. Share the pants.,The Sisterhood of the Traveling Pants,"Drama, Comedy","en, el, es",US,"holiday, female friendship, jeans, coming of age, teenage girl, summer, based on young adult novel",2005,-0.2342377569566153,0.9681631539084987,0.270487682934535,-0.21559150666025606,0.3005822934883782
1357,60000000,Columbia Pictures Corporation,USA,Other,Action,26873932,xXx: State of the Union,PG-13,29.04.2005 00:00,101,4.4,Ice Cube,58727,Rich Wilkes,2005,0,-0.552101133,-60,FALSE,11679,tt0329774,xXx: State of the Union,"Ice Cube stars as Darius Stone, a thrill-seeking troublemaker whose criminal record and extreme sports obsession make him the perfect candidate to be the newest XXX agent. He must save the U.S. government from a deadly conspiracy led by five-star general and Secretary of Defense George Deckert (played by Willem Dafoe).",19.144611,Prepare for the next level,xXx: State of the Union,"Action, Adventure, Crime, Drama, Mystery, Thriller",en,US,"washington d.c., helicopter, usa president, general, coup d'etat, military prison, coup, agent, insurgent, secretary of defense, potus",2005,1.2578850222224114,-0.3112373317184028,-2.2269138158210624,-0.04043759773352438,3.0814968720033225
1358,26000000,DreamWorks,USA,Wes Craven,Mystery,57891803,Red Eye,PG-13,19.08.2005 00:00,85,6.5,Rachel McAdams,99003,Carl Ellsworth,2005,1,1.226607808,120,FALSE,11460,tt0421239,Red Eye,"After attending the funeral of her grandmother in Dallas, the Lux Atlantic Hotel manager Lisa is waiting for a flight to Miami. Due to the bad weather and consequent flight delay, she meets in the airport bar Jack Rippner, who is also in the waiting list. They sit together in the plane, and Jack reveals that he wants Lisa to change the room in Lux of an important American politician to facilitate a terrorist attempt against him. Otherwise, Lisa's father will be killed by a hit man. Lisa has to decide what to do with the menacing man at her side.",6.336926999999998,Fear takes flight.,Red Eye,"Horror, Thriller","en, ru",US,"hostage, menace, hitman, airplane",2005,-0.19160567755150026,-1.448482207831204,0.270487682934535,0.6017561970714865,-0.5232345547285533
1359,75000000,Other,USA,Other,Animation,128200012,Robots,PG,11.03.2005 00:00,91,6.3,Ewan McGregor,111639,Ron Mita,2005,1,0.7093334929999999,70,FALSE,9928,tt0358082,Robots,"Rodney Copperbottom is a young robot inventor who dreams of making the world a better place, until the evil Ratchet takes over Big Weld Industries. Now, Rodney's dreams – and those of his friends – are in danger of becoming obsolete.",12.949715,You can shine no matter what you're made of.,Robots,"Animation, Comedy, Family, Science Fiction","en, it",US,"inventor, business man, robot, dishonesty",2005,1.8973662132991371,-1.0220153792889035,0.032639921148287405,0.8032350130203424,1.3379391533294709
1360,58000000,DreamWorks,USA,Other,Comedy,48318130,Just Like Heaven,PG-13,16.09.2005 00:00,95,6.7,Reese Witherspoon,87397,Peter Tolan,2005,0,-0.16692879300000002,-20,FALSE,9007,tt0425123,Just Like Heaven,"Shortly after David Abbott moves into his new San Francisco digs, he has an unwelcome visitor on his hands: winsome Elizabeth Martinson, who asserts that the apartment is hers -- and promptly vanishes. When she starts appearing and disappearing at will, David thinks she's a ghost, while Elizabeth is convinced she's alive.",8.351773,It's a wonderful afterlife.,Just Like Heaven,"Comedy, Fantasy, Romance","en, zh, es",US,"coma, based on novel, workaholic, flirt, architect, romantic comedy, ghost, landscape architect",2005,1.1726208634121813,-0.7377041602607033,0.5083354447207826,0.41670055146350765,0.043845230830257806
1361,475000,Other,USA,Other,Action,2060589,Brick,R,14.04.2006 00:00,110,7.4,Joseph Gordon-Levitt,89353,Rian Johnson,2005,1,3.338082105,330,FALSE,9270,tt0393109,Brick,A teenage loner pushes his way into the underworld of a high school crime ring to investigate the disappearance of his ex-girlfriend.,9.00314,A detective story,Brick,"Drama, Mystery",en,US,"california, lone wolf, leave, high school, independent film, call",2006,-1.279789504367062,0.32846291109504794,1.3408026109726487,0.4478886302856003,0.22717291874292517
1362,75000000,Columbia Pictures,USA,Other,Action,46464023,The Legend of Zorro,PG,28.10.2005 00:00,129,5.9,Antonio Banderas,77748,Roberto Orci,2005,0,-0.380479693,-40,FALSE,1656,tt0386140,The Legend of Zorro,"Having spent the last 10 years fighting injustice and cruelty, Alejandro de la Vega is now facing his greatest challenge: his loving wife Elena has thrown him out of the house!  Elena has filed for divorce and found comfort in the arms of Count Armand, a dashing French aristocrat.  But Alejandro knows something she doesn't: Armand is the evil mastermind behind a terrorist plot to destroy the United States.  And so, with his marriage and the county's future at stake, it's up to Zorro to save two unions before it's too late.",8.940007000000003,The original caped crusader is back!,The Legend of Zorro,"Action, Adventure","en, it, es","MX, US","california, spy, father son relationship, mexico, hero, marriage crisis, sword fight, divorce, american civil war",2005,1.8973662132991371,1.6789412014789995,-0.4430556024242068,0.26284892950319505,0.20940409268789034
1363,30000000,Other,USA,Other,Biography,67264877,Coach Carter,PG-13,14.01.2005 00:00,136,7.3,Samuel L. Jackson,100602,Mark Schwahn,2005,1,1.242162567,120,FALSE,7214,tt0393162,Coach Carter,"Based on a true story, in which Richmond High School head basketball coach Ken Carter made headlines in 1999 for benching his undefeated team due to poor academic results.",11.093737,It begins on the street. It ends here.,Coach Carter,Drama,en,"DE, US","black people, autoritian education, sport, high school, scholarship, basketball, violence in schools, teacher, teachers and students",2005,-0.021077359931040065,2.17648583477835,1.2218787300795244,0.62725197316378,0.8155728750918935
1364,50000000,Walt Disney Pictures,USA,Other,Adventure,66023816,Herbie Fully Loaded,G,22.06.2005 00:00,101,4.8,Lindsay Lohan,38998,Thomas Lennon,2005,1,0.32047632,30,FALSE,11451,tt0400497,Herbie Fully Loaded,"Maggie Peyton, the new owner of Number 53 - the free-wheelin' Volkswagen bug with a mind of its own - puts the car through its paces on the road to becoming a NASCAR competitor.",9.35239,Start your engines...,Herbie Fully Loaded,"Comedy, Family, Adventure, Fantasy, Romance",en,US,"car race, victory, car, nascar, woman director",2005,0.831564228171261,-0.3112373317184028,-1.7512182922485682,-0.35501306147640005,0.32546957025198064
1365,70000000,Warner Bros.,USA,Rob Reiner,Comedy,43000262,Rumor Has It...,PG-13,25.12.2005 00:00,97,5.5,Jennifer Aniston,43996,Ted Griffin,2005,0,-0.385710543,-40,FALSE,2800,tt0398375,Rumor Has It...,"Sarah Huttinger's return home with her fiance convinces her that the sedate, proper, country-club lifestyle of her family isn't for her – and that maybe the Huttinger family isn't even hers – as she uncovers secrets that suggest the Huttingers are neither sedate nor proper.",6.158212000000002,Based on a true rumor.,Rumor Has It...,Comedy,"en, es",US,"ladykiller, daughter, family secrets, extramarital affair",2005,1.6842058162735618,-0.5955485507466031,-0.9187511259967021,-0.27532082325921253,-0.5735340137820696
1366,56000000,Walt Disney Pictures,Other,Other,Action,113086868,The Pacifier,PG,4.03.2005 00:00,95,5.6,Vin Diesel,72886,Thomas Lennon,2005,1,1.019408357,100,FALSE,10022,tt0395699,The Pacifier,Disgraced Navy SEAL Shane Wolfe is handed a new assignment: Protect the five Plummer kids from enemies of their recently deceased father -- a government scientist whose top-secret experiment remains hidden in the kids' house.,7.81645,Welcome to the infantry.,The Pacifier,"Action, Comedy, Drama, Family, Thriller","en, ko","CA, US","bodybuilder, children, body guard, scientist, family, u.s. soldier, death of husband, male nanny",2005,1.0873567046019512,-0.7377041602607033,-0.7998272451035787,0.18532518756402627,-0.10682179386775845
1367,25000000,Columbia Pictures Corporation,USA,Other,Biography,11008432,Lords of Dogtown,PG-13,3.06.2005 00:00,107,7.1,Heath Ledger,46416,Stacy Peralta,2005,0,-0.55966272,-60,FALSE,9787,tt0355702,Lords of Dogtown,"The film follows the surf and skateboarding trends that originated in Venice, California during the 1970s.",4.3500489999999985,"They never thought they'd be famous, but they always thought they'd be friends.",Lords of Dogtown,Drama,"en, es","DE, US","skateboarding, success, independent film, woman director",2005,-0.2342377569566153,0.11522949682389771,0.9840309682932769,-0.23673434537093846,-1.0824427275474777
1368,43000000,Universal Pictures,USA,Other,Horror,47806295,The Skeleton Key,PG-13,12.08.2005 00:00,104,6.5,Kate Hudson,93583,Ehren Kruger,2005,1,0.111774302,10,FALSE,9913,tt0397101,The Skeleton Key,A hospice nurse working at a spooky New Orleans plantation home finds herself entangled in a mystery involving the house's dark past.,10.947957,Fearing Is Believing,The Skeleton Key,"Drama, Horror, Mystery, Thriller",en,"DE, US","nurse, secret, dream, fight, kidnapping, new orleans, key, plantation, voodoo, party, lawyer, blood, violence, mirror, attic, occult",2005,0.5331396723354556,-0.09800391744725254,0.270487682934535,0.5153352424622115,0.7745429943274263
1369,50000000,Columbia Pictures Corporation,USA,Other,Action,18472363,Into the Blue,PG-13,30.09.2005 00:00,110,5.8,Paul Walker,66598,Matt Johnson,2005,0,-0.63055274,-60,FALSE,11968,tt0378109,Into the Blue,"When they take some friends on an extreme sport adventure, the last thing Jared and Sam expect to see below the shark-infested waters is a legendary pirate ship rumored to contain millions of dollars in gold. But their good fortune is short-lived, as a ruthless gang of criminals gets word of what they have uncovered.",10.022102,Treasure has its price.,Into the Blue,"Action, Thriller, Adventure, Crime",en,US,"diving, cocaine, shipwreck, sailing, airplane, wrack",2005,0.831564228171261,0.32846291109504794,-0.5619794833173312,0.08506412435680835,0.5139604709690392
1370,60000000,Other,Other,Other,Action,28031250,Doom,R,21.10.2005 00:00,105,5.2,Karl Urban,92480,Dave Callaham,2005,0,-0.5328125,-50,FALSE,8814,tt0419706,Doom,"A team of space marines known as the Rapid Response Tactical Squad, led by Sarge, is sent to a science facility on Mars after somebody reports a security breach. There, they learn that the alert came after a test subject, a mass murderer purposefully injected with alien DNA, broke free and began killing people. Dr. Grimm, who is related to team member Reaper, informs them all that the chromosome can mutate humans into monsters -- and is highly infectious.",11.953553,No one gets out alive.,Doom,"Adventure, Action, Horror","ja, en","CZ, DE, GB, US","teleportation, based on video game, severed ear, future war, wisecrack humor, commando mission",2005,1.2578850222224114,-0.026926112690202456,-1.275522768676073,0.4977480998544569,1.0575686767065249
1371,7900000,Other,Other,Other,Comedy,671240,Imagine Me & You,R,25.05.2006 00:00,90,6.8,Piper Perabo,25074,Ol Parker,2005,0,-0.915032911,-90,FALSE,1544,tt0421994,Imagine Me & You,"During her wedding ceremony, Rachel notices Luce in the audience and feels instantly drawn to her. The two women become close friends, and when Rachel learns that Luce is a lesbian, she realizes that despite her happy marriage to Heck, she is falling for Luce. As she questions her sexual orientation, Rachel must decide between her stable relationship with Heck and her exhilarating new romance with Luce.",6.008971,There goes the bride.,Imagine Me & You,"Drama, Comedy, Romance",en,"DE, GB, US","london england, flower shop, homosexuality, lesbian, lgbt",2006,-0.9632463147840827,-1.0930931840459537,0.627259325613906,-0.577028812764139,-0.6155379953650707
1372,32000000,Other,Other,Other,Action,43095600,Transporter 2,PG-13,2.09.2005 00:00,87,6.3,Jason Statham,167685,Luc Besson,2005,1,0.3467375,30,FALSE,9335,tt0388482,Transporter 2,"Professional driver Frank Martin is living in Miami, where he is temporarily filling in for a friend as the chauffeur for a government narcotics control policymaker and his family. The young boy in the family is targeted for kidnapping, and Frank immediately becomes involved in protecting the child and exposing the kidnappers.",11.359659,The Best In The Business Is Back In The Game.,Transporter 2,"Action, Thriller, Crime","en, fr, it",FR,"martial arts, war on drugs, kidnapping, bodyguard, baby-snatching",2005,0.06418679887919004,-1.306326598317104,0.032639921148287405,1.6968787071220814,0.8904168039754756
1373,7000000,Other,USA,Other,Biography,28747570,Capote,R,3.02.2006 00:00,114,7.4,Philip Seymour Hoffman,108050,Dan Futterman,2005,1,3.1067957139999995,310,FALSE,398,tt0379725,Capote,"A biopic of the writer, Truman Capote and his assignment for The New Yorker to write the non-fiction book, 'In Cold Blood'.",6.01272,In Cold Blood,Capote,"Crime, Drama",en,"CA, US","gay, self-fulfilling prophecy, based on novel, journalism, identity, dream, literature research, literature, dying and death, biography",2006,-1.0016151862486862,0.6127741301232483,1.3408026109726487,0.7460090340364516,-0.6144828367494445
1374,10000000,Other,USA,Other,Comedy,13744960,Broken Flowers,R,26.08.2005 00:00,106,7.2,Bill Murray,86481,Jim Jarmusch,2005,1,0.374496,40,FALSE,308,tt0412019,Broken Flowers,"As the devoutly single Don Johnston is dumped by his latest girlfriend, he receives an anonymous pink letter informing him that he has a son who may be looking for him.",6.5893039999999985,Sometimes life brings some strange surprises.,Broken Flowers,"Comedy, Drama, Mystery, Romance",en,"FR, US","bachelor, ex-boyfriend, ex-girlfriend, anonymous letter, midlife crisis, amateur detective, it-expert, veterinarian, unsociability, independent film",2005,-0.873718948033341,0.044151692066847624,1.1029548491864012,0.4020950912380287,-0.4522028753644848
1375,6500000,Other,USA,Other,Comedy,24792061,Thank You for Smoking,R,14.04.2006 00:00,92,7.6,Aaron Eckhart,198616,Jason Reitman,2005,1,2.814163231,280,FALSE,9388,tt0427944,Thank You for Smoking,"The chief spokesperson and lobbyist Nick Naylor is the Vice-President of the Academy of Tobacco Studies. He is talented in speaking and spins argument to defend the cigarette industry in the most difficult situations. His best friends are Polly Bailey that works in the Moderation Council in alcohol business, and Bobby Jay Bliss of the gun business own advisory group SAFETY. They frequently meet each other in a bar and they self-entitle the Mod Squad a.k.a. Merchants of Death, disputing which industry has killed more people. Nick's greatest enemy is Vermont's Senator Ortolan Finistirre, who defends in the Senate the use a skull and crossed bones in the cigarette packs. Nick's son Joey Naylor lives with his mother, and has the chance to know his father in a business trip. When the ambitious reporter Heather Holloway betrays Nick disclosing confidences he had in bed with her, his life turns upside-down. But Nick is good in what he does for the mortgage.",9.369527,Tobacco lobbyist Nick Naylor is trying to SAVE YOUR ASH!,Thank You for Smoking,"Comedy, Drama",en,US,"father son relationship, capitalism, based on novel, smoking, lie, cigarette, research, law, health, marketing, politics, politician, tobacco, liar, dark comedy, cancer, independent film, money, morality, social satire, cigarette smoking, business, advertising, guilt, humiliation, lobby, bribe, corporation, lung cancer, lobbyist, tobacco industry, nicotine",2006,-1.0229312259512437,-0.9509375745318536,1.5786503727588954,2.1900681069411747,0.33029279062967765
1376,50000000,Warner Bros.,USA,Other,Drama,50824620,Syriana,R,9.12.2005 00:00,128,7.0,George Clooney,114811,Stephen Gaghan,2005,1,0.0164924,0,FALSE,231,tt0365737,Syriana,"The Middle Eastern oil industry is the backdrop of this tense drama, which weaves together numerous story lines. Bennett Holiday is an American lawyer in charge of facilitating a dubious merger of oil companies, while Bryan Woodman, a Switzerland-based energy analyst, experiences both personal tragedy and opportunity during a visit with Arabian royalty. Meanwhile, veteran CIA agent Bob Barnes uncovers an assassination plot with unsettling origins.",5.768575,Everything is connected.,Syriana,"Drama, Thriller","ar, en, fa, ur, fr, zh",US,"anti terror, bomb, assassination, middle east, lebanon, cia, capitalism, globalization, loss of son, persia, war against terror, energy policy, petrol",2005,0.831564228171261,1.6078633967219493,0.8651070874001535,0.853811999740014,-0.683197614079948
1377,2000000,Other,USA,Other,Action,3337931,Harsh Times,R,10.11.2006 00:00,116,6.9,Christian Bale,57219,David Ayer,2005,1,0.6689655,70,FALSE,7873,tt0433387,Harsh Times,"Jim Davis is an ex-Army Ranger who finds himself slipping back into his old life of petty crime after a job offer from the LAPD evaporates. His best friend is pressured by his girlfriend Sylvia to find a job, but Jim is more interested in hanging out and making cash from small heists, while trying to get a law enforcement job so he can marry his Mexican girlfriend.",7.659357000000001,Take A Ride To The Edge,Harsh Times,"Crime, Drama, Thriller, Action","en, es, ko",US,"watching a movie, playing pool, vinegar",2006,-1.2147755832742615,0.7549297396373484,0.7461832065070303,-0.06448239469861416,-0.15103572622427086
1378,17500000,Other,USA,Other,Animation,51386611,Hoodwinked!,PG,13.01.2006 00:00,80,6.5,Anne Hathaway,48853,Cory Edwards,2005,1,1.936377771,190,FALSE,10982,tt0443536,Hoodwinked!,"The recipes of candies of the goody shops have been stolen by the Goody Bandit, and many animals are out of business. While the police are chasing the criminal, there is a mess at Granny's house evolving Little Red Hiding Hood, The Wolf, The Woodsman and Granny, disturbing the peace in the forest and they are all arrested by the impatient Chief Grizzly.",6.398984,Armed And Dangerously Dumb.,Hoodwinked!,"Animation, Comedy, Family",en,US,"wolf, suspicion, little red riding hood, investigation, burglary",2006,-0.5539783524949782,-1.8038712316164545,0.270487682934535,-0.19787680544791206,-0.5057685696098774
1379,17000000,Other,USA,Other,Comedy,60062868,The Family Stone,PG-13,16.12.2005 00:00,103,6.3,Dermot Mulroney,52044,Thomas Bezucha,2005,1,2.533109882,250,FALSE,9043,tt0356680,The Family Stone,"An uptight, conservative, businesswoman accompanies her boyfriend to his eccentric and outgoing family's annual Christmas celebration and finds that she's a fish out of water in their free-spirited way of life.",7.041967,Feel The Love,The Family Stone,"Comedy, Drama, Romance",en,US,"holiday, christmas",2005,-0.5752943921975358,-0.16908172220430262,0.032639921148287405,-0.14699686704234075,-0.32480056423479614
1380,45000000,Paramount Pictures,USA,Other,Comedy,53412862,"Yours, Mine & Ours",PG,23.11.2005 00:00,88,5.4,Dennis Quaid,23229,Ron Burch,2005,1,0.186952489,20,FALSE,13499,tt0443295,"Yours, Mine & Ours","Admiral Frank Beardsley returns to New London to run the Coast Guard Academy, his last stop before a probable promotion to head the Guard. A widower with eight children, he runs a loving but tight ship, with charts and salutes. The kids long for a permanent home. Helen North is a free spirit, a designer whose ten children live in loving chaos, with occasional group hugs. Helen and Frank, high school sweethearts, reconnect at a reunion, and it's love at first re-sighting. They marry on the spot. Then the problems start as two sets of kids, the free spirits and the disciplined preppies, must live together. The warring factions agree to work together to end the marriage.",10.238422,"18 kids, one house, no way.","Yours, Mine & Ours","Comedy, Family, Romance",en,US,"big family, family, blended family",2005,0.6184038311456856,-1.2352487935600538,-1.0376750068898253,-0.6064470159475545,0.5748438830075184
1381,50000000,DreamWorks,USA,Other,Horror,76231249,The Ring Two,PG-13,18.03.2005 00:00,110,5.4,Naomi Watts,78527,Ehren Kruger,2005,1,0.52462498,50,FALSE,10320,tt0377109,The Ring Two,Rachel Keller must prevent evil Samara from taking possession of her son's soul.,16.158179999999998,The dead don't sleep.,The Ring Two,"Drama, Horror, Thriller",en,US,"nun, based on novel, bath tub, nightmare, son, sequel, remake, vision, good vs evil, woman reporter, mental institution, videotape, evil child",2005,0.831564228171261,0.32846291109504794,-1.0376750068898253,0.27526994862508164,2.240963823290822
1382,50000000,New Line Cinema,Other,Other,Action,10169202,Domino,R,14.10.2005 00:00,127,6.0,Keira Knightley,59944,Richard Kelly,2005,0,-0.79661596,-80,FALSE,9923,tt0421054,Domino,"The daughter of actor, Laurence Harvey turns away from her career as a Ford model to become a bounty hunter.",6.394143,Heads You Live... Tails You Die.,Domino,"Action, Crime","en, pl","FR, GB, US","bounty hunter, fbi, weapon, spectacle",2005,0.831564228171261,1.5367855919648994,-0.3241317215310835,-0.021032745010371674,-0.5071310723728132
1383,30000000,Touchstone Pictures,USA,Other,Comedy,21835784,A Lot Like Love,PG-13,22.04.2005 00:00,107,6.6,Ashton Kutcher,61081,Colin Patrick Lynch,2005,0,-0.272140533,-30,FALSE,8976,tt0391304,A Lot Like Love,"On a flight from Los Angeles to New York, Oliver and Emily make a connection, only to decide that they are poorly suited to be together. Over the next seven years, however, they are reunited time and time again, they go from being acquaintances to close friends to ... lovers?",10.596719,There's nothing better than a great romance... to ruin a perfectly good friendship.,A Lot Like Love,Comedy,en,US,"new york, shyness, career, flight, romantic comedy, travel, male female relationship, los angeles",2005,-0.021077359931040065,0.11522949682389771,0.3894115638276583,-0.0029034783331123287,0.6756868188578838
1384,40000000,Other,USA,Other,Biography,30981850,Get Rich or Die Tryin',R,9.11.2005 00:00,117,5.1,50 Cent,38564,Terence Winter,2005,0,-0.22545375,-20,FALSE,10060,tt0430308,Get Rich or Die Tryin',"A tale of an inner city drug dealer who turns away from crime to pursue his passion, rap music.",9.820229,If You Think You Know the Story...You Don't Know the Man.,Get Rich or Die Tryin',Drama,en,US,"loss of mother, attempted murder, career, musical, rapper, drug",2005,0.40524343412011044,0.8260075443943985,-1.3944466495691974,-0.3619331157753715,0.45714317696735657
1385,30000000,Screen Gems,USA,Other,Adventure,15007991,The Cave,PG-13,26.08.2005 00:00,97,5.1,Piper Perabo,30287,Michael Steinberg,2005,0,-0.499733633,-50,FALSE,9042,tt0402901,The Cave,"After a group of biologists discovers a huge network of unexplored caves in Romania and, believing it to be an undisturbed eco-system that has produced a new species, they hire the best American team of underwater cave explorers in the world. While exploring deeper into the underwater caves, a rockslide blocks their exit, and they soon discover a larger carnivorous creature has added them to its food chain.",8.077253,There are places man was never meant to go.,The Cave,"Action, Adventure, Horror, Thriller","cs, en","DE, US","fall, burned alive, violence, diver, swimwear",2005,-0.021077359931040065,-0.5955485507466031,-1.3944466495691974,-0.49390843704861304,-0.03341861103736094
